"","Site","Site.Code.x","Sampling.Time","Unique.ID","Plot.ID","Site.code","locale","ocean","margin","Janines.sites","Site.Code.y","Subsite","Subsite.Name","Ocean","Coast","Basin","First.Year.In.ZEN","Latitude","Longitude"
"311","JN.B","JN",1,"JN.B.1.11",11,"JN","B","Pacific","west","JpnNB","JN","B","Akkeshi-bay","Pacific","West.Pacific","West",2014,43.052222,144.842699
"312","JN.B","JN",1,"JN.B.1.12",12,"JN","B","Pacific","west","JpnNB","JN","B","Akkeshi-bay","Pacific","West.Pacific","West",2014,43.052222,144.842699
"313","JN.B","JN",1,"JN.B.1.13",13,"JN","B","Pacific","west","JpnNB","JN","B","Akkeshi-bay","Pacific","West.Pacific","West",2014,43.052222,144.842699
"314","JN.B","JN",1,"JN.B.1.14",14,"JN","B","Pacific","west","JpnNB","JN","B","Akkeshi-bay","Pacific","West.Pacific","West",2014,43.052222,144.842699
"315","JN.B","JN",1,"JN.B.1.15",15,"JN","B","Pacific","west","JpnNB","JN","B","Akkeshi-bay","Pacific","West.Pacific","West",2014,43.052222,144.842699
"316","JN.B","JN",1,"JN.B.1.16",16,"JN","B","Pacific","west","JpnNB","JN","B","Akkeshi-bay","Pacific","West.Pacific","West",2014,43.052222,144.842699
"317","JN.B","JN",1,"JN.B.1.17",17,"JN","B","Pacific","west","JpnNB","JN","B","Akkeshi-bay","Pacific","West.Pacific","West",2014,43.052222,144.842699
"318","JN.B","JN",1,"JN.B.1.18",18,"JN","B","Pacific","west","JpnNB","JN","B","Akkeshi-bay","Pacific","West.Pacific","West",2014,43.052222,144.842699
"319","JN.B","JN",1,"JN.B.1.19",19,"JN","B","Pacific","west","JpnNB","JN","B","Akkeshi-bay","Pacific","West.Pacific","West",2014,43.052222,144.842699
"320","JN.B","JN",1,"JN.B.1.20",20,"JN","B","Pacific","west","JpnNB","JN","B","Akkeshi-bay","Pacific","West.Pacific","West",2014,43.052222,144.842699
"321","JS.A","JS",1,"JS.A.1.1",1,"JS","A","Pacific","west","JpnSA","JS","A","Ikunoshima","Pacific","West.Pacific","West",2014,34.297834,132.91631
"322","JS.A","JS",1,"JS.A.1.2",2,"JS","A","Pacific","west","JpnSA","JS","A","Ikunoshima","Pacific","West.Pacific","West",2014,34.297834,132.91631
"323","JS.A","JS",1,"JS.A.1.3",3,"JS","A","Pacific","west","JpnSA","JS","A","Ikunoshima","Pacific","West.Pacific","West",2014,34.297834,132.91631
"324","JS.A","JS",1,"JS.A.1.4",4,"JS","A","Pacific","west","JpnSA","JS","A","Ikunoshima","Pacific","West.Pacific","West",2014,34.297834,132.91631
"325","JS.A","JS",1,"JS.A.1.5",5,"JS","A","Pacific","west","JpnSA","JS","A","Ikunoshima","Pacific","West.Pacific","West",2014,34.297834,132.91631
"326","JS.A","JS",1,"JS.A.1.6",6,"JS","A","Pacific","west","JpnSA","JS","A","Ikunoshima","Pacific","West.Pacific","West",2014,34.297834,132.91631
"327","JS.A","JS",1,"JS.A.1.7",7,"JS","A","Pacific","west","JpnSA","JS","A","Ikunoshima","Pacific","West.Pacific","West",2014,34.297834,132.91631
"328","JS.A","JS",1,"JS.A.1.8",8,"JS","A","Pacific","west","JpnSA","JS","A","Ikunoshima","Pacific","West.Pacific","West",2014,34.297834,132.91631
"329","JS.A","JS",1,"JS.A.1.9",9,"JS","A","Pacific","west","JpnSA","JS","A","Ikunoshima","Pacific","West.Pacific","West",2014,34.297834,132.91631
"330","JS.A","JS",1,"JS.A.1.10",10,"JS","A","Pacific","west","JpnSA","JS","A","Ikunoshima","Pacific","West.Pacific","West",2014,34.297834,132.91631
"331","JS.A","JS",1,"JS.A.1.11",11,"JS","A","Pacific","west","JpnSA","JS","A","Ikunoshima","Pacific","West.Pacific","West",2014,34.297834,132.91631
"332","JS.A","JS",1,"JS.A.1.12",12,"JS","A","Pacific","west","JpnSA","JS","A","Ikunoshima","Pacific","West.Pacific","West",2014,34.297834,132.91631
"333","JS.A","JS",1,"JS.A.1.13",13,"JS","A","Pacific","west","JpnSA","JS","A","Ikunoshima","Pacific","West.Pacific","West",2014,34.297834,132.91631
"334","JS.A","JS",1,"JS.A.1.14",14,"JS","A","Pacific","west","JpnSA","JS","A","Ikunoshima","Pacific","West.Pacific","West",2014,34.297834,132.91631
"335","JS.A","JS",1,"JS.A.1.15",15,"JS","A","Pacific","west","JpnSA","JS","A","Ikunoshima","Pacific","West.Pacific","West",2014,34.297834,132.91631
"336","JS.A","JS",1,"JS.A.1.16",16,"JS","A","Pacific","west","JpnSA","JS","A","Ikunoshima","Pacific","West.Pacific","West",2014,34.297834,132.91631
"337","JS.A","JS",1,"JS.A.1.17",17,"JS","A","Pacific","west","JpnSA","JS","A","Ikunoshima","Pacific","West.Pacific","West",2014,34.297834,132.91631
"338","JS.A","JS",1,"JS.A.1.18",18,"JS","A","Pacific","west","JpnSA","JS","A","Ikunoshima","Pacific","West.Pacific","West",2014,34.297834,132.91631
"339","JS.A","JS",1,"JS.A.1.19",19,"JS","A","Pacific","west","JpnSA","JS","A","Ikunoshima","Pacific","West.Pacific","West",2014,34.297834,132.91631
"340","JS.A","JS",1,"JS.A.1.20",20,"JS","A","Pacific","west","JpnSA","JS","A","Ikunoshima","Pacific","West.Pacific","West",2014,34.297834,132.91631
"341","JS.B","JS",1,"JS.B.1.1",1,"JS","B","Pacific","west","JpnSB","JS","B","Onoura","Pacific","West.Pacific","West",2014,34.274018,132.26617
"342","JS.B","JS",1,"JS.B.1.2",2,"JS","B","Pacific","west","JpnSB","JS","B","Onoura","Pacific","West.Pacific","West",2014,34.274018,132.26617
"343","JS.B","JS",1,"JS.B.1.3",3,"JS","B","Pacific","west","JpnSB","JS","B","Onoura","Pacific","West.Pacific","West",2014,34.274018,132.26617
"344","JS.B","JS",1,"JS.B.1.4",4,"JS","B","Pacific","west","JpnSB","JS","B","Onoura","Pacific","West.Pacific","West",2014,34.274018,132.26617
"345","JS.B","JS",1,"JS.B.1.5",5,"JS","B","Pacific","west","JpnSB","JS","B","Onoura","Pacific","West.Pacific","West",2014,34.274018,132.26617
"346","JS.B","JS",1,"JS.B.1.6",6,"JS","B","Pacific","west","JpnSB","JS","B","Onoura","Pacific","West.Pacific","West",2014,34.274018,132.26617
"347","JS.B","JS",1,"JS.B.1.7",7,"JS","B","Pacific","west","JpnSB","JS","B","Onoura","Pacific","West.Pacific","West",2014,34.274018,132.26617
"348","JS.B","JS",1,"JS.B.1.8",8,"JS","B","Pacific","west","JpnSB","JS","B","Onoura","Pacific","West.Pacific","West",2014,34.274018,132.26617
"349","JS.B","JS",1,"JS.B.1.9",9,"JS","B","Pacific","west","JpnSB","JS","B","Onoura","Pacific","West.Pacific","West",2014,34.274018,132.26617
"350","JS.B","JS",1,"JS.B.1.10",10,"JS","B","Pacific","west","JpnSB","JS","B","Onoura","Pacific","West.Pacific","West",2014,34.274018,132.26617
"351","JS.B","JS",1,"JS.B.1.11",11,"JS","B","Pacific","west","JpnSB","JS","B","Onoura","Pacific","West.Pacific","West",2014,34.274018,132.26617
"352","JS.B","JS",1,"JS.B.1.12",12,"JS","B","Pacific","west","JpnSB","JS","B","Onoura","Pacific","West.Pacific","West",2014,34.274018,132.26617
"353","JS.B","JS",1,"JS.B.1.13",13,"JS","B","Pacific","west","JpnSB","JS","B","Onoura","Pacific","West.Pacific","West",2014,34.274018,132.26617
"354","JS.B","JS",1,"JS.B.1.14",14,"JS","B","Pacific","west","JpnSB","JS","B","Onoura","Pacific","West.Pacific","West",2014,34.274018,132.26617
"355","JS.B","JS",1,"JS.B.1.15",15,"JS","B","Pacific","west","JpnSB","JS","B","Onoura","Pacific","West.Pacific","West",2014,34.274018,132.26617
"356","JS.B","JS",1,"JS.B.1.16",16,"JS","B","Pacific","west","JpnSB","JS","B","Onoura","Pacific","West.Pacific","West",2014,34.274018,132.26617
"357","JS.B","JS",1,"JS.B.1.17",17,"JS","B","Pacific","west","JpnSB","JS","B","Onoura","Pacific","West.Pacific","West",2014,34.274018,132.26617
"358","JS.B","JS",1,"JS.B.1.18",18,"JS","B","Pacific","west","JpnSB","JS","B","Onoura","Pacific","West.Pacific","West",2014,34.274018,132.26617
"359","JS.B","JS",1,"JS.B.1.19",19,"JS","B","Pacific","west","JpnSB","JS","B","Onoura","Pacific","West.Pacific","West",2014,34.274018,132.26617
"360","JS.B","JS",1,"JS.B.1.20",20,"JS","B","Pacific","west","JpnSB","JS","B","Onoura","Pacific","West.Pacific","West",2014,34.274018,132.26617
"361","KO.A","KO",1,"KO.A.1.1",1,"KO","A","Pacific","west","KoreaA","KO","A","Dongdae bay","Pacific","West.Pacific","West",2014,34.89466111,128.0202722
"362","KO.A","KO",1,"KO.A.1.2",2,"KO","A","Pacific","west","KoreaA","KO","A","Dongdae bay","Pacific","West.Pacific","West",2014,34.89466111,128.0202722
"363","KO.A","KO",1,"KO.A.1.3",3,"KO","A","Pacific","west","KoreaA","KO","A","Dongdae bay","Pacific","West.Pacific","West",2014,34.89466111,128.0202722
"364","KO.A","KO",1,"KO.A.1.4",4,"KO","A","Pacific","west","KoreaA","KO","A","Dongdae bay","Pacific","West.Pacific","West",2014,34.89466111,128.0202722
"365","KO.A","KO",1,"KO.A.1.5",5,"KO","A","Pacific","west","KoreaA","KO","A","Dongdae bay","Pacific","West.Pacific","West",2014,34.89466111,128.0202722
"366","KO.A","KO",1,"KO.A.1.6",6,"KO","A","Pacific","west","KoreaA","KO","A","Dongdae bay","Pacific","West.Pacific","West",2014,34.89466111,128.0202722
"367","KO.A","KO",1,"KO.A.1.7",7,"KO","A","Pacific","west","KoreaA","KO","A","Dongdae bay","Pacific","West.Pacific","West",2014,34.89466111,128.0202722
"368","KO.A","KO",1,"KO.A.1.8",8,"KO","A","Pacific","west","KoreaA","KO","A","Dongdae bay","Pacific","West.Pacific","West",2014,34.89466111,128.0202722
"369","KO.A","KO",1,"KO.A.1.9",9,"KO","A","Pacific","west","KoreaA","KO","A","Dongdae bay","Pacific","West.Pacific","West",2014,34.89466111,128.0202722
"370","KO.A","KO",1,"KO.A.1.10",10,"KO","A","Pacific","west","KoreaA","KO","A","Dongdae bay","Pacific","West.Pacific","West",2014,34.89466111,128.0202722
"371","KO.A","KO",1,"KO.A.1.11",11,"KO","A","Pacific","west","KoreaA","KO","A","Dongdae bay","Pacific","West.Pacific","West",2014,34.89466111,128.0202722
"372","KO.A","KO",1,"KO.A.1.12",12,"KO","A","Pacific","west","KoreaA","KO","A","Dongdae bay","Pacific","West.Pacific","West",2014,34.89466111,128.0202722
"373","KO.A","KO",1,"KO.A.1.13",13,"KO","A","Pacific","west","KoreaA","KO","A","Dongdae bay","Pacific","West.Pacific","West",2014,34.89466111,128.0202722
"374","KO.A","KO",1,"KO.A.1.14",14,"KO","A","Pacific","west","KoreaA","KO","A","Dongdae bay","Pacific","West.Pacific","West",2014,34.89466111,128.0202722
"375","KO.A","KO",1,"KO.A.1.15",15,"KO","A","Pacific","west","KoreaA","KO","A","Dongdae bay","Pacific","West.Pacific","West",2014,34.89466111,128.0202722
"376","KO.A","KO",1,"KO.A.1.16",16,"KO","A","Pacific","west","KoreaA","KO","A","Dongdae bay","Pacific","West.Pacific","West",2014,34.89466111,128.0202722
"377","KO.A","KO",1,"KO.A.1.17",17,"KO","A","Pacific","west","KoreaA","KO","A","Dongdae bay","Pacific","West.Pacific","West",2014,34.89466111,128.0202722
"378","KO.A","KO",1,"KO.A.1.18",18,"KO","A","Pacific","west","KoreaA","KO","A","Dongdae bay","Pacific","West.Pacific","West",2014,34.89466111,128.0202722
"379","KO.A","KO",1,"KO.A.1.19",19,"KO","A","Pacific","west","KoreaA","KO","A","Dongdae bay","Pacific","West.Pacific","West",2014,34.89466111,128.0202722
"380","KO.A","KO",1,"KO.A.1.20",20,"KO","A","Pacific","west","KoreaA","KO","A","Dongdae bay","Pacific","West.Pacific","West",2014,34.89466111,128.0202722
"381","KO.B","KO",1,"KO.B.1.1",1,"KO","B","Pacific","west","KoreaB","KO","B","Koje bay","Pacific","West.Pacific","West",2014,34.80097222,128.5836944
"382","KO.B","KO",1,"KO.B.1.2",2,"KO","B","Pacific","west","KoreaB","KO","B","Koje bay","Pacific","West.Pacific","West",2014,34.80097222,128.5836944
"383","KO.B","KO",1,"KO.B.1.3",3,"KO","B","Pacific","west","KoreaB","KO","B","Koje bay","Pacific","West.Pacific","West",2014,34.80097222,128.5836944
"384","KO.B","KO",1,"KO.B.1.4",4,"KO","B","Pacific","west","KoreaB","KO","B","Koje bay","Pacific","West.Pacific","West",2014,34.80097222,128.5836944
"385","KO.B","KO",1,"KO.B.1.5",5,"KO","B","Pacific","west","KoreaB","KO","B","Koje bay","Pacific","West.Pacific","West",2014,34.80097222,128.5836944
"386","KO.B","KO",1,"KO.B.1.6",6,"KO","B","Pacific","west","KoreaB","KO","B","Koje bay","Pacific","West.Pacific","West",2014,34.80097222,128.5836944
"387","KO.B","KO",1,"KO.B.1.7",7,"KO","B","Pacific","west","KoreaB","KO","B","Koje bay","Pacific","West.Pacific","West",2014,34.80097222,128.5836944
"388","KO.B","KO",1,"KO.B.1.8",8,"KO","B","Pacific","west","KoreaB","KO","B","Koje bay","Pacific","West.Pacific","West",2014,34.80097222,128.5836944
"389","KO.B","KO",1,"KO.B.1.9",9,"KO","B","Pacific","west","KoreaB","KO","B","Koje bay","Pacific","West.Pacific","West",2014,34.80097222,128.5836944
"390","KO.B","KO",1,"KO.B.1.10",10,"KO","B","Pacific","west","KoreaB","KO","B","Koje bay","Pacific","West.Pacific","West",2014,34.80097222,128.5836944
"391","KO.B","KO",1,"KO.B.1.11",11,"KO","B","Pacific","west","KoreaB","KO","B","Koje bay","Pacific","West.Pacific","West",2014,34.80097222,128.5836944
"392","KO.B","KO",1,"KO.B.1.12",12,"KO","B","Pacific","west","KoreaB","KO","B","Koje bay","Pacific","West.Pacific","West",2014,34.80097222,128.5836944
"393","KO.B","KO",1,"KO.B.1.13",13,"KO","B","Pacific","west","KoreaB","KO","B","Koje bay","Pacific","West.Pacific","West",2014,34.80097222,128.5836944
"394","KO.B","KO",1,"KO.B.1.14",14,"KO","B","Pacific","west","KoreaB","KO","B","Koje bay","Pacific","West.Pacific","West",2014,34.80097222,128.5836944
"395","KO.B","KO",1,"KO.B.1.15",15,"KO","B","Pacific","west","KoreaB","KO","B","Koje bay","Pacific","West.Pacific","West",2014,34.80097222,128.5836944
"396","KO.B","KO",1,"KO.B.1.16",16,"KO","B","Pacific","west","KoreaB","KO","B","Koje bay","Pacific","West.Pacific","West",2014,34.80097222,128.5836944
"397","KO.B","KO",1,"KO.B.1.17",17,"KO","B","Pacific","west","KoreaB","KO","B","Koje bay","Pacific","West.Pacific","West",2014,34.80097222,128.5836944
"398","KO.B","KO",1,"KO.B.1.18",18,"KO","B","Pacific","west","KoreaB","KO","B","Koje bay","Pacific","West.Pacific","West",2014,34.80097222,128.5836944
"399","KO.B","KO",1,"KO.B.1.19",19,"KO","B","Pacific","west","KoreaB","KO","B","Koje bay","Pacific","West.Pacific","West",2014,34.80097222,128.5836944
"400","KO.B","KO",1,"KO.B.1.20",20,"KO","B","Pacific","west","KoreaB","KO","B","Koje bay","Pacific","West.Pacific","West",2014,34.80097222,128.5836944
"401","LI.1","LI",1,"LI.A.1.1",1,"LI","1","Atlantic","west","LongA","LI","1","Site 1 (Landscape Lab)","Atlantic","West.Atlantic","West",2014,40.85762,-72.45119
"402","LI.1","LI",1,"LI.A.1.2",2,"LI","1","Atlantic","west","LongA","LI","1","Site 1 (Landscape Lab)","Atlantic","West.Atlantic","West",2014,40.85762,-72.45119
"403","LI.1","LI",1,"LI.A.1.3",3,"LI","1","Atlantic","west","LongA","LI","1","Site 1 (Landscape Lab)","Atlantic","West.Atlantic","West",2014,40.85762,-72.45119
"404","LI.1","LI",1,"LI.A.1.4",4,"LI","1","Atlantic","west","LongA","LI","1","Site 1 (Landscape Lab)","Atlantic","West.Atlantic","West",2014,40.85762,-72.45119
"405","LI.1","LI",1,"LI.A.1.5",5,"LI","1","Atlantic","west","LongA","LI","1","Site 1 (Landscape Lab)","Atlantic","West.Atlantic","West",2014,40.85762,-72.45119
"406","LI.1","LI",1,"LI.A.1.6",6,"LI","1","Atlantic","west","LongA","LI","1","Site 1 (Landscape Lab)","Atlantic","West.Atlantic","West",2014,40.85762,-72.45119
"407","LI.1","LI",1,"LI.A.1.7",7,"LI","1","Atlantic","west","LongA","LI","1","Site 1 (Landscape Lab)","Atlantic","West.Atlantic","West",2014,40.85762,-72.45119
"408","LI.1","LI",1,"LI.A.1.8",8,"LI","1","Atlantic","west","LongA","LI","1","Site 1 (Landscape Lab)","Atlantic","West.Atlantic","West",2014,40.85762,-72.45119
"409","LI.1","LI",1,"LI.A.1.9",9,"LI","1","Atlantic","west","LongA","LI","1","Site 1 (Landscape Lab)","Atlantic","West.Atlantic","West",2014,40.85762,-72.45119
"410","LI.1","LI",1,"LI.A.1.10",10,"LI","1","Atlantic","west","LongA","LI","1","Site 1 (Landscape Lab)","Atlantic","West.Atlantic","West",2014,40.85762,-72.45119
"411","LI.1","LI",1,"LI.A.1.11",11,"LI","1","Atlantic","west","LongA","LI","1","Site 1 (Landscape Lab)","Atlantic","West.Atlantic","West",2014,40.85762,-72.45119
"412","LI.1","LI",1,"LI.A.1.12",12,"LI","1","Atlantic","west","LongA","LI","1","Site 1 (Landscape Lab)","Atlantic","West.Atlantic","West",2014,40.85762,-72.45119
"413","LI.1","LI",1,"LI.A.1.13",13,"LI","1","Atlantic","west","LongA","LI","1","Site 1 (Landscape Lab)","Atlantic","West.Atlantic","West",2014,40.85762,-72.45119
"414","LI.1","LI",1,"LI.A.1.14",14,"LI","1","Atlantic","west","LongA","LI","1","Site 1 (Landscape Lab)","Atlantic","West.Atlantic","West",2014,40.85762,-72.45119
"415","LI.1","LI",1,"LI.A.1.15",15,"LI","1","Atlantic","west","LongA","LI","1","Site 1 (Landscape Lab)","Atlantic","West.Atlantic","West",2014,40.85762,-72.45119
"416","LI.1","LI",1,"LI.A.1.16",16,"LI","1","Atlantic","west","LongA","LI","1","Site 1 (Landscape Lab)","Atlantic","West.Atlantic","West",2014,40.85762,-72.45119
"417","LI.1","LI",1,"LI.A.1.17",17,"LI","1","Atlantic","west","LongA","LI","1","Site 1 (Landscape Lab)","Atlantic","West.Atlantic","West",2014,40.85762,-72.45119
"418","LI.1","LI",1,"LI.A.1.18",18,"LI","1","Atlantic","west","LongA","LI","1","Site 1 (Landscape Lab)","Atlantic","West.Atlantic","West",2014,40.85762,-72.45119
"419","LI.1","LI",1,"LI.A.1.19",19,"LI","1","Atlantic","west","LongA","LI","1","Site 1 (Landscape Lab)","Atlantic","West.Atlantic","West",2014,40.85762,-72.45119
"420","LI.1","LI",1,"LI.A.1.20",20,"LI","1","Atlantic","west","LongA","LI","1","Site 1 (Landscape Lab)","Atlantic","West.Atlantic","West",2014,40.85762,-72.45119
"421","LI.2","LI",1,"LI.B.1.1",1,"LI","2","Atlantic","west","LongB","LI","2","Site 2 (Tiana Beach, Summer)","Atlantic","West.Atlantic","West",2014,40.83158,-72.54082
"422","LI.2","LI",1,"LI.B.1.2",2,"LI","2","Atlantic","west","LongB","LI","2","Site 2 (Tiana Beach, Summer)","Atlantic","West.Atlantic","West",2014,40.83158,-72.54082
"423","LI.2","LI",1,"LI.B.1.3",3,"LI","2","Atlantic","west","LongB","LI","2","Site 2 (Tiana Beach, Summer)","Atlantic","West.Atlantic","West",2014,40.83158,-72.54082
"424","LI.2","LI",1,"LI.B.1.4",4,"LI","2","Atlantic","west","LongB","LI","2","Site 2 (Tiana Beach, Summer)","Atlantic","West.Atlantic","West",2014,40.83158,-72.54082
"425","LI.2","LI",1,"LI.B.1.5",5,"LI","2","Atlantic","west","LongB","LI","2","Site 2 (Tiana Beach, Summer)","Atlantic","West.Atlantic","West",2014,40.83158,-72.54082
"426","LI.2","LI",1,"LI.B.1.6",6,"LI","2","Atlantic","west","LongB","LI","2","Site 2 (Tiana Beach, Summer)","Atlantic","West.Atlantic","West",2014,40.83158,-72.54082
"427","LI.2","LI",1,"LI.B.1.7",7,"LI","2","Atlantic","west","LongB","LI","2","Site 2 (Tiana Beach, Summer)","Atlantic","West.Atlantic","West",2014,40.83158,-72.54082
"428","LI.2","LI",1,"LI.B.1.8",8,"LI","2","Atlantic","west","LongB","LI","2","Site 2 (Tiana Beach, Summer)","Atlantic","West.Atlantic","West",2014,40.83158,-72.54082
"429","LI.2","LI",1,"LI.B.1.9",9,"LI","2","Atlantic","west","LongB","LI","2","Site 2 (Tiana Beach, Summer)","Atlantic","West.Atlantic","West",2014,40.83158,-72.54082
"430","LI.2","LI",1,"LI.B.1.10",10,"LI","2","Atlantic","west","LongB","LI","2","Site 2 (Tiana Beach, Summer)","Atlantic","West.Atlantic","West",2014,40.83158,-72.54082
"431","LI.2","LI",1,"LI.B.1.11",11,"LI","2","Atlantic","west","LongB","LI","2","Site 2 (Tiana Beach, Summer)","Atlantic","West.Atlantic","West",2014,40.83158,-72.54082
"432","LI.2","LI",1,"LI.B.1.12",12,"LI","2","Atlantic","west","LongB","LI","2","Site 2 (Tiana Beach, Summer)","Atlantic","West.Atlantic","West",2014,40.83158,-72.54082
"433","LI.2","LI",1,"LI.B.1.13",13,"LI","2","Atlantic","west","LongB","LI","2","Site 2 (Tiana Beach, Summer)","Atlantic","West.Atlantic","West",2014,40.83158,-72.54082
"434","LI.2","LI",1,"LI.B.1.14",14,"LI","2","Atlantic","west","LongB","LI","2","Site 2 (Tiana Beach, Summer)","Atlantic","West.Atlantic","West",2014,40.83158,-72.54082
"435","LI.2","LI",1,"LI.B.1.15",15,"LI","2","Atlantic","west","LongB","LI","2","Site 2 (Tiana Beach, Summer)","Atlantic","West.Atlantic","West",2014,40.83158,-72.54082
"436","LI.2","LI",1,"LI.B.1.16",16,"LI","2","Atlantic","west","LongB","LI","2","Site 2 (Tiana Beach, Summer)","Atlantic","West.Atlantic","West",2014,40.83158,-72.54082
"437","LI.2","LI",1,"LI.B.1.17",17,"LI","2","Atlantic","west","LongB","LI","2","Site 2 (Tiana Beach, Summer)","Atlantic","West.Atlantic","West",2014,40.83158,-72.54082
"438","LI.2","LI",1,"LI.B.1.18",18,"LI","2","Atlantic","west","LongB","LI","2","Site 2 (Tiana Beach, Summer)","Atlantic","West.Atlantic","West",2014,40.83158,-72.54082
"439","LI.2","LI",1,"LI.B.1.19",19,"LI","2","Atlantic","west","LongB","LI","2","Site 2 (Tiana Beach, Summer)","Atlantic","West.Atlantic","West",2014,40.83158,-72.54082
"440","LI.2","LI",1,"LI.B.1.20",20,"LI","2","Atlantic","west","LongB","LI","2","Site 2 (Tiana Beach, Summer)","Atlantic","West.Atlantic","West",2014,40.83158,-72.54082
"441","MA.A","MA",1,"MA.A.1.1",1,"MA","A","Atlantic","west","MassA","MA","A","Dorothy Cove","Atlantic","West.Atlantic","West",2011,42.42014,-70.91544
"442","MA.A","MA",1,"MA.A.1.2",2,"MA","A","Atlantic","west","MassA","MA","A","Dorothy Cove","Atlantic","West.Atlantic","West",2011,42.42014,-70.91544
"443","MA.A","MA",1,"MA.A.1.3",3,"MA","A","Atlantic","west","MassA","MA","A","Dorothy Cove","Atlantic","West.Atlantic","West",2011,42.42014,-70.91544
"444","MA.A","MA",1,"MA.A.1.4",4,"MA","A","Atlantic","west","MassA","MA","A","Dorothy Cove","Atlantic","West.Atlantic","West",2011,42.42014,-70.91544
"445","MA.A","MA",1,"MA.A.1.5",5,"MA","A","Atlantic","west","MassA","MA","A","Dorothy Cove","Atlantic","West.Atlantic","West",2011,42.42014,-70.91544
"446","MA.A","MA",1,"MA.A.1.6",6,"MA","A","Atlantic","west","MassA","MA","A","Dorothy Cove","Atlantic","West.Atlantic","West",2011,42.42014,-70.91544
"447","MA.A","MA",1,"MA.A.1.7",7,"MA","A","Atlantic","west","MassA","MA","A","Dorothy Cove","Atlantic","West.Atlantic","West",2011,42.42014,-70.91544
"448","MA.A","MA",1,"MA.A.1.8",8,"MA","A","Atlantic","west","MassA","MA","A","Dorothy Cove","Atlantic","West.Atlantic","West",2011,42.42014,-70.91544
"449","MA.A","MA",1,"MA.A.1.9",9,"MA","A","Atlantic","west","MassA","MA","A","Dorothy Cove","Atlantic","West.Atlantic","West",2011,42.42014,-70.91544
"450","MA.A","MA",1,"MA.A.1.10",10,"MA","A","Atlantic","west","MassA","MA","A","Dorothy Cove","Atlantic","West.Atlantic","West",2011,42.42014,-70.91544
"451","MA.A","MA",1,"MA.A.1.11",11,"MA","A","Atlantic","west","MassA","MA","A","Dorothy Cove","Atlantic","West.Atlantic","West",2011,42.42014,-70.91544
"452","MA.A","MA",1,"MA.A.1.12",12,"MA","A","Atlantic","west","MassA","MA","A","Dorothy Cove","Atlantic","West.Atlantic","West",2011,42.42014,-70.91544
"453","MA.A","MA",1,"MA.A.1.13",13,"MA","A","Atlantic","west","MassA","MA","A","Dorothy Cove","Atlantic","West.Atlantic","West",2011,42.42014,-70.91544
"454","MA.A","MA",1,"MA.A.1.14",14,"MA","A","Atlantic","west","MassA","MA","A","Dorothy Cove","Atlantic","West.Atlantic","West",2011,42.42014,-70.91544
"455","MA.A","MA",1,"MA.A.1.15",15,"MA","A","Atlantic","west","MassA","MA","A","Dorothy Cove","Atlantic","West.Atlantic","West",2011,42.42014,-70.91544
"456","MA.A","MA",1,"MA.A.1.16",16,"MA","A","Atlantic","west","MassA","MA","A","Dorothy Cove","Atlantic","West.Atlantic","West",2011,42.42014,-70.91544
"457","MA.A","MA",1,"MA.A.1.17",17,"MA","A","Atlantic","west","MassA","MA","A","Dorothy Cove","Atlantic","West.Atlantic","West",2011,42.42014,-70.91544
"458","MA.A","MA",1,"MA.A.1.18",18,"MA","A","Atlantic","west","MassA","MA","A","Dorothy Cove","Atlantic","West.Atlantic","West",2011,42.42014,-70.91544
"459","MA.A","MA",1,"MA.A.1.19",19,"MA","A","Atlantic","west","MassA","MA","A","Dorothy Cove","Atlantic","West.Atlantic","West",2011,42.42014,-70.91544
"460","MA.A","MA",1,"MA.A.1.20",20,"MA","A","Atlantic","west","MassA","MA","A","Dorothy Cove","Atlantic","West.Atlantic","West",2011,42.42014,-70.91544
"461","MA.B","MA",1,"MA.B.1.1",1,"MA","B","Atlantic","west","MassB","MA","B","Niles Beach","Atlantic","West.Atlantic","West",2014,42.59697,-70.6556
"462","MA.B","MA",1,"MA.B.1.2",2,"MA","B","Atlantic","west","MassB","MA","B","Niles Beach","Atlantic","West.Atlantic","West",2014,42.59697,-70.6556
"463","MA.B","MA",1,"MA.B.1.3",3,"MA","B","Atlantic","west","MassB","MA","B","Niles Beach","Atlantic","West.Atlantic","West",2014,42.59697,-70.6556
"464","MA.B","MA",1,"MA.B.1.4",4,"MA","B","Atlantic","west","MassB","MA","B","Niles Beach","Atlantic","West.Atlantic","West",2014,42.59697,-70.6556
"465","MA.B","MA",1,"MA.B.1.5",5,"MA","B","Atlantic","west","MassB","MA","B","Niles Beach","Atlantic","West.Atlantic","West",2014,42.59697,-70.6556
"466","MA.B","MA",1,"MA.B.1.6",6,"MA","B","Atlantic","west","MassB","MA","B","Niles Beach","Atlantic","West.Atlantic","West",2014,42.59697,-70.6556
"467","MA.B","MA",1,"MA.B.1.7",7,"MA","B","Atlantic","west","MassB","MA","B","Niles Beach","Atlantic","West.Atlantic","West",2014,42.59697,-70.6556
"468","MA.B","MA",1,"MA.B.1.8",8,"MA","B","Atlantic","west","MassB","MA","B","Niles Beach","Atlantic","West.Atlantic","West",2014,42.59697,-70.6556
"469","MA.B","MA",1,"MA.B.1.9",9,"MA","B","Atlantic","west","MassB","MA","B","Niles Beach","Atlantic","West.Atlantic","West",2014,42.59697,-70.6556
